,Commit Pledge per 32GiB QAP,Protocol Circulating Supply,Total FIL Mined,Total FIL Vested,Fil Reserve Disbursed,Total FIL Burned,Total FIL Locked,Network QA Power,Network RB Power,Baseline Power,Active Faults,Block Rewards per WinCount,stateTime,FIL-USD,BTC-USD,ETH-USD,onboard_32G,onboard_64G,daily_onboard_QAP,dlog_FILUSD,dlog_QAP,est_20-day_reward,consensus_term,Pledge_theory,gap
90,0.2671,68.36,24.15,68.57,17.07,-11.69,-29.74,1.86,1.86,3.28,4.41,18.3,2021-01-11,21.613977432250977,35566.65625,1090.1453857421875,17.14,0.33,0.5459375,-0.08353740406905263,0.010810916104215695,2.6881720430107525,6.252439024390244,8.940611067400997,-8.673511067400998
91,0.268,68.85,24.4,69.21,17.07,-11.86,-29.97,1.87,1.87,3.28,6.01,18.37,2021-01-12,21.03443145751953,33922.9609375,1043.4345703125,15.85,1.21,0.533125,-0.02717952048088268,0.0053619431413853835,2.6737967914438503,6.297256097560975,8.971052889004826,-8.703052889004825
92,0.2688,69.3,24.66,69.86,17.07,-12.07,-30.23,1.89,1.89,3.29,6.72,18.46,2021-01-13,21.687957763671875,37316.359375,1130.7393798828125,16.5,1.79,0.5715625,0.03059647646986896,0.010638398205055632,2.751322751322768,6.319148936170213,9.070471687492981,-8.80167168749298
93,0.2694,69.77,24.92,70.51,17.07,-12.26,-30.47,1.91,1.91,3.29,6.35,18.55,2021-01-14,21.560232162475586,39187.328125,1218.4530029296875,16.59,1.59,0.568125,-0.005906650556271931,0.010526412986987421,2.7225130890052522,6.3620060790273545,9.084519168032607,-8.815119168032608
94,0.2697,70.28,25.18,71.16,17.07,-12.39,-30.73,1.92,1.92,3.3,14.47,18.61,2021-01-15,21.527254104614258,36825.3671875,1171.8345947265625,16.81,2.01,0.588125,-0.0015307490484079977,0.005221943981151722,2.7083333333333126,6.38909090909091,9.097424242424221,-8.827724242424221
95,0.2712,70.72,25.43,71.81,17.07,-12.62,-30.97,1.94,1.94,3.31,10.73,18.67,2021-01-16,22.849653244018555,36178.140625,1233.53759765625,15.81,2.29,0.565625,0.059616176770304286,0.010362787035546606,2.577319587628866,6.409667673716012,8.986987261344877,-8.715787261344877
96,0.2707,71.23,25.7,72.46,17.07,-12.76,-31.23,1.97,1.97,3.31,4.1,18.82,2021-01-17,24.35165786743164,35791.27734375,1230.1722412109375,16.19,2.61,0.5875,0.06366399020712432,0.015345569674660386,2.7411167512690313,6.455891238670695,9.197007989939726,-8.926307989939726
97,0.2708,71.73,25.96,73.1,17.07,-12.92,-31.48,1.98,1.98,3.32,6.71,18.9,2021-01-18,23.72939682006836,36630.07421875,1257.279541015625,15.16,3.35,0.5784375,-0.02588528044586713,0.005063301956546695,2.6262626262626423,6.481626506024098,9.10788913228674,-8.83708913228674
98,0.272,72.27,26.23,73.75,17.07,-13.03,-31.74,2.0,2.0,3.33,5.24,18.99,2021-01-19,22.736326217651367,36069.8046875,1377.2958984375,15.08,3.61,0.5840625,-0.042750732351035214,0.010050335853501458,2.6999999999999957,6.51081081081081,9.210810810810806,-8.938810810810805
99,0.2735,72.84,26.49,74.4,17.07,-13.13,-31.99,2.0,2.0,3.33,16.3,19.0,2021-01-20,22.374847412109375,35547.75,1382.2740478515625,14.54,4.21,0.5859375,-0.016026474751679842,0.0,2.59999999999998,6.562162162162162,9.162162162162142,-8.888662162162142
100,0.2747,73.4,26.75,75.05,17.07,-13.22,-32.25,2.03,2.03,3.34,17.63,19.1,2021-01-21,21.293458938598633,30825.69921875,1121.5709228515625,15.03,4.72,0.6171875,-0.04953751109875659,0.01488861249375062,2.5615763546798185,6.592814371257485,9.154390725937304,-8.879690725937305
101,0.2745,73.88,27.02,75.7,17.07,-13.38,-32.52,2.05,2.05,3.34,9.23,19.25,2021-01-22,22.306198120117188,33005.76171875,1236.51220703125,14.24,6.46,0.646875,0.04646464898495628,0.009804000096620857,2.6341463414634108,6.635928143712574,9.270074485175986,-8.995574485175986
102,0.2746,74.39,27.29,76.34,17.07,-13.53,-32.79,2.07,2.07,3.35,9.64,19.35,2021-01-23,22.707294464111328,32067.642578125,1230.9906005859375,14.34,6.44,0.649375,0.017821632446065827,0.009708814126960896,2.608695652173909,6.66179104477612,9.270486696950028,-8.995886696950029
103,0.2754,74.91,27.57,76.99,17.07,-13.65,-33.07,2.09,2.09,3.36,10.8,19.43,2021-01-24,22.759355545043945,32289.37890625,1391.609375,14.26,6.73,0.6559375000000001,0.002290078713730992,0.009615458699441914,2.679425837320585,6.6883928571428575,9.367818694463443,-9.092418694463444
104,0.2764,75.38,27.84,77.64,17.07,-13.83,-33.34,2.11,2.11,3.36,13.18,19.52,2021-01-25,22.437036514282227,32366.392578125,1324.414794921875,13.85,7.26,0.6596875,-0.014263284323069225,0.009523881511255494,2.5592417061611337,6.730357142857143,9.289598849018276,-9.013198849018275
105,0.2767,75.87,28.12,78.29,17.07,-13.98,-33.63,2.14,2.14,3.37,9.38,19.65,2021-01-26,22.19120979309082,32569.849609375,1357.05810546875,14.01,7.78,0.6809375,-0.01101675408899272,0.014117881545785083,2.6168224299065526,6.7540059347181005,9.370828364624654,-9.094128364624654
106,0.2769,76.35,28.39,78.94,17.07,-14.14,-33.91,2.16,2.16,3.38,4.66,19.78,2021-01-27,21.46245574951172,30432.546875,1253.1871337890625,13.43,8.34,0.6803125,-0.03339109073793667,0.009302392662313586,2.499999999999996,6.776627218934911,9.276627218934907,-8.999727218934908
107,0.2775,76.83,28.67,79.58,17.07,-14.3,-34.19,2.18,2.18,3.38,4.1,19.88,2021-01-28,21.947097778320312,33466.09765625,1332.4921875,12.88,8.52,0.66875,0.022329746649756288,0.009216655104923976,2.5688073394495516,6.819230769230769,9.38803810868032,-9.11053810868032
108,0.2784,77.36,28.95,80.23,17.07,-14.41,-34.48,2.2,2.2,3.39,6.23,19.96,2021-01-29,22.275327682495117,34316.38671875,1382.5228271484375,13.46,8.61,0.6896875,0.014844772909972992,0.009132483563272564,2.545454545454523,6.846017699115044,9.391472244569567,-9.113072244569567
109,0.2792,77.85,29.23,80.88,17.07,-14.56,-34.77,2.22,2.22,3.4,4.23,20.08,2021-01-30,22.059890747070312,34269.5234375,1376.115478515625,12.67,9.47,0.691875,-0.009718622745113592,0.009049835519917893,2.5225225225225327,6.869117647058823,9.391640169581356,-9.112440169581356
110,0.2796,78.35,29.51,81.53,17.07,-14.69,-35.06,2.24,2.24,3.4,4.93,20.17,2021-01-31,22.27235984802246,33114.359375,1314.9862060546875,12.41,9.74,0.6921875,0.009585379713137776,0.008968669982760358,2.5000000000000098,6.913235294117647,9.413235294117657,-9.133635294117656
111,0.2802,78.84,29.79,82.18,17.07,-14.86,-35.34,2.27,2.27,3.41,3.36,20.28,2021-02-01,22.609542846679688,33537.17578125,1369.04052734375,12.38,9.55,0.6853125,0.015025626018055238,0.013303965626362824,2.4669603524228862,6.936070381231672,9.403030733654559,-9.122830733654558
112,0.2806,79.32,30.07,82.83,17.07,-15.01,-35.63,2.29,2.29,3.42,3.41,20.38,2021-02-02,22.54334831237793,35510.2890625,1515.1937255859375,12.4,10.03,0.7009375,-0.002932019634800387,0.008771986072836913,2.4454148471615818,6.957894736842104,9.403309584003686,-9.122709584003687
113,0.2812,79.82,30.35,83.47,17.07,-15.16,-35.92,2.31,2.31,3.42,4.8,20.46,2021-02-03,23.035694122314453,37472.08984375,1660.9095458984375,11.84,10.17,0.6878124999999999,0.021604883935664176,0.008695706967553951,2.424242424242434,7.001754385964912,9.425996810207346,-9.144796810207346
114,0.2823,80.31,30.64,84.12,17.07,-15.31,-36.21,2.33,2.33,3.43,7.34,20.55,2021-02-04,22.882219314575195,36926.06640625,1594.7626953125,12.05,10.08,0.6915625000000001,-0.006684771487561303,0.008620743043907031,2.489270386266087,7.024198250728863,9.51346863699495,-9.231168636994951
115,0.2826,80.77,30.93,84.77,17.07,-15.49,-36.5,2.35,2.35,3.43,5.14,20.68,2021-02-05,24.51900291442871,38144.30859375,1718.65087890625,11.91,10.76,0.7084375,0.06908828624394481,0.008547060578458332,2.468085106382971,7.064431486880466,9.532516593263438,-9.249916593263437
116,0.2829,81.25,31.22,85.42,17.07,-15.66,-36.8,2.37,2.37,3.44,7.15,20.77,2021-02-06,24.278181076049805,39266.01171875,1677.8468017578125,11.62,11.25,0.7146874999999999,-0.009870397176599877,0.008474626990972234,2.4472573839662375,7.085755813953488,9.533013197919725,-9.250113197919726
117,0.2835,81.77,31.51,86.07,17.07,-15.77,-37.1,2.4,2.4,3.45,5.25,20.87,2021-02-07,24.080337524414062,38903.44140625,1614.227783203125,11.89,11.18,0.7209375,-0.008182411752598817,0.01257878220686004,2.416666666666689,7.110434782608695,9.527101449275385,-9.243601449275385
118,0.284,82.26,31.8,86.71,17.07,-15.92,-37.4,2.42,2.42,3.45,4.01,20.99,2021-02-08,27.655271530151367,46196.46484375,1746.6168212890625,11.76,11.4,0.72375,0.138420724744595,0.008298802814695194,2.396694214876026,7.153043478260869,9.549737693136896,-9.265737693136895
119,0.2845,82.74,32.1,87.36,17.07,-16.09,-37.7,2.44,2.44,3.46,3.17,21.08,2021-02-09,43.76497268676758,46481.10546875,1768.0350341796875,11.08,12.03,0.7221875,0.45901742521413924,0.008230499136515412,2.459016393442629,7.173988439306358,9.633004832748988,-9.348504832748988
120,0.2856,83.29,32.39,88.01,17.07,-16.18,-37.99,2.46,2.46,3.47,5.15,21.14,2021-02-10,39.90920639038086,44918.18359375,1744.243408203125,11.09,11.61,0.709375,-0.09222675321447804,0.008163310639160981,2.3577235772357654,7.200864553314121,9.558588130549886,-9.272988130549885
121,0.2861,83.84,32.68,88.66,17.07,-16.28,-38.29,2.48,2.48,3.47,10.03,21.26,2021-02-11,40.25332260131836,47909.33203125,1783.7979736328125,11.2,11.73,0.7165625,0.008585515677413724,0.008097210232619334,2.338709677419348,7.248414985590778,9.587124663010126,-9.301024663010127
122,0.2869,84.4,32.98,89.31,17.07,-16.36,-38.59,2.51,2.51,3.48,2.96,21.39,2021-02-12,42.785888671875,47504.8515625,1843.5325927734375,11.68,11.11,0.7121875,0.06101579473664698,0.012024192966801683,2.3904382470119296,7.275862068965518,9.666300315977448,-9.379400315977449
123,0.2873,85.03,33.28,89.95,17.07,-16.38,-38.89,2.54,2.54,3.49,2.7,21.5,2021-02-13,41.69516372680664,47105.515625,1814.10986328125,11.52,11.23,0.7109375,-0.025823199990914425,0.01188132788675278,2.3622047244094824,7.30916905444126,9.671373778850743,-9.384073778850743
124,0.2883,85.66,33.59,90.6,17.07,-16.39,-39.2,2.56,2.56,3.49,4.36,21.59,2021-02-14,47.475772857666016,48717.2890625,1805.0841064453125,11.57,11.96,0.7353125,0.12983439151718645,0.007843177461025919,2.4218750000000178,7.363323782234955,9.785198782234973,-9.496898782234974
125,0.2894,86.25,33.89,91.25,17.07,-16.45,-39.5,2.57,2.57,3.5,4.87,21.66,2021-02-15,42.9723014831543,47945.05859375,1779.791015625,11.24,11.82,0.7206250000000001,-0.09966377923731651,0.0038986404156572396,2.3346303501945305,7.392857142857143,9.727487493051674,-9.438087493051674
126,0.2903,86.82,34.19,91.9,17.07,-16.53,-39.81,2.6,2.6,3.51,2.77,21.79,2021-02-16,41.95555114746094,49199.87109375,1781.0675048828125,11.48,11.49,0.7178125,-0.02394500471495631,0.011605546120307952,2.3076923076922857,7.42051282051282,9.728205128205106,-9.437905128205106
127,0.2906,87.29,34.5,92.55,17.07,-16.71,-40.11,2.63,2.62,3.51,3.43,21.89,2021-02-17,43.24003601074219,52149.0078125,1848.458251953125,10.67,12.59,0.7268749999999999,0.030156073712228615,0.0114724011622368,2.357414448669219,7.460683760683762,9.81809820935298,-9.52749820935298
128,0.2913,87.79,34.8,93.2,17.07,-16.87,-40.41,2.64,2.64,3.52,8.97,21.94,2021-02-18,43.43219757080078,51679.796875,1937.44921875,9.83,13.13,0.7175,0.004434219979789322,0.003795070968551695,2.272727272727251,7.482102272727273,9.754829545454523,-9.463529545454524
129,0.2924,88.39,35.11,93.84,17.07,-16.91,-40.72,2.66,2.66,3.53,7.8,22.03,2021-02-19,43.141292572021484,55888.1328125,1960.164794921875,10.48,13.45,0.7478125,-0.006720442786273928,0.007547205635382914,2.33082706766919,7.511898016997168,9.842725084666357,-9.550325084666357
130,0.2927,88.88,35.42,94.49,17.07,-17.06,-41.03,2.69,2.69,3.53,4.43,22.15,2021-02-20,43.26521682739258,56099.51953125,1919.5340576171875,9.62,14.43,0.7515624999999999,0.002868402883080101,0.01121507082013995,2.3048327137546636,7.553541076487252,9.858373790241917,-9.565673790241917
131,0.2931,89.47,35.73,95.14,17.07,-17.11,-41.35,2.71,2.71,3.54,5.59,22.25,2021-02-21,44.78836441040039,57539.9453125,1935.60107421875,9.92,14.53,0.7640625,0.03459937704682048,0.007407441277861859,2.287822878228747,7.582203389830508,9.870026268059256,-9.576926268059255
132,0.2941,89.99,36.04,95.79,17.07,-17.24,-41.66,2.72,2.72,3.55,14.88,22.31,2021-02-22,39.47437286376953,54207.3203125,1781.992919921875,9.81,14.21,0.7506250000000001,-0.12629670961105122,0.003683245416296388,2.279411764705899,7.604788732394366,9.884200497100265,-9.590100497100265
133,0.2952,90.45,36.35,96.44,17.07,-17.42,-41.98,2.76,2.76,3.55,5.18,22.44,2021-02-23,35.442047119140625,48824.42578125,1570.2039794921875,8.93,15.54,0.7646875,-0.10775278606979954,0.014598799421152497,2.2463768115942195,7.643661971830987,9.890038783425206,-9.594838783425207
134,0.2949,90.97,36.66,97.08,17.07,-17.54,-42.3,2.78,2.78,3.56,7.05,22.55,2021-02-24,36.67176055908203,49705.33203125,1626.57568359375,8.69,16.23,0.77875,0.03410810478971493,0.007220247973487082,2.2302158273380948,7.6660112359550565,9.896227063293152,-9.601327063293152
135,0.2955,91.54,36.99,97.73,17.07,-17.61,-42.63,2.81,2.81,3.57,6.96,22.66,2021-02-25,34.910560607910156,47093.8515625,1475.7037353515625,9.41,16.36,0.8053125,-0.04921761216324372,0.01073355564310896,2.3487544483986147,7.692436974789916,10.04119142318853,-9.74569142318853
136,0.2964,92.04,37.3,98.38,17.07,-17.76,-42.95,2.83,2.83,3.57,10.1,22.72,2021-02-26,35.10603332519531,46339.76171875,1446.03369140625,8.76,15.97,0.7728125,0.005583625656627067,0.007092228309491855,2.1908127208480224,7.734453781512606,9.925266502360628,-9.628866502360628
137,0.297,92.59,37.62,99.03,17.07,-17.9,-43.23,2.86,2.86,3.58,5.14,22.87,2021-02-27,38.028404235839844,46188.453125,1459.97314453125,8.27,16.69,0.78,0.07996035508575039,0.010544913176614878,2.2377622377622397,7.758938547486034,9.996700785248274,-9.699700785248274
138,0.2975,93.21,37.94,99.68,17.07,-17.94,-43.54,2.88,2.88,3.59,3.6,22.96,2021-02-28,35.991943359375,45137.76953125,1416.0489501953125,9.41,14.75,0.755,-0.05503824255572143,0.006968669316093301,2.222222222222224,7.789136490250696,10.01135871247292,-9.71385871247292
139,0.2984,93.72,38.26,100.33,17.07,-18.07,-43.85,2.9,2.9,3.6,11.15,23.01,2021-03-01,38.43284606933594,49631.2421875,1564.7076416015625,8.01,16.59,0.76875,0.06561734252805751,0.006920442844573715,2.20689655172414,7.81,10.01689655172414,-9.71849655172414
140,0.2993,94.35,38.57,100.97,17.07,-18.1,-44.16,2.92,2.92,3.6,9.68,23.12,2021-03-02,38.186370849609375,48378.98828125,1492.6087646484375,8.33,15.48,0.7440625000000001,-0.00643379245696396,0.006872879287762146,2.1232876712328923,7.862499999999999,9.985787671232892,-9.686487671232891
141,0.3003,94.97,38.89,101.62,17.07,-18.11,-44.5,2.94,2.94,3.61,12.85,23.19,2021-03-03,42.258270263671875,50538.2421875,1575.8531494140625,11.0,15.81,0.8378125000000001,0.10132141262486094,0.0068259650703998975,2.1768707482993217,7.89224376731302,10.069114515612341,-9.768814515612341
142,0.3007,95.49,39.22,102.27,17.07,-18.18,-44.89,2.98,2.98,3.62,6.06,23.35,2021-03-04,40.744232177734375,48561.16796875,1541.914306640625,12.38,18.62,0.96875,-0.03648579251496509,0.013513719166722726,2.2147651006711295,7.913535911602209,10.128301012273338,-9.827601012273337
143,0.3009,95.98,39.56,102.92,17.07,-18.28,-45.27,3.01,3.01,3.62,5.61,23.46,2021-03-05,40.55181121826172,48927.3046875,1533.2750244140625,12.11,18.6,0.9596875,-0.004733842159316826,0.010016778243471247,2.2591362126246075,7.9541436464088395,10.213279859033447,-9.912379859033447
144,0.3015,96.46,39.88,103.57,17.07,-18.41,-45.65,3.04,3.04,3.63,4.85,23.59,2021-03-06,40.485286712646484,48912.3828125,1654.7415771484375,11.11,18.96,0.9396875,-0.0016418287983510638,0.009917436657346013,2.1052631578947385,7.97190082644628,10.077163984341018,-9.775663984341017
145,0.3019,96.97,40.21,104.21,17.07,-18.5,-46.03,3.07,3.07,3.64,5.89,23.71,2021-03-07,41.53217697143555,51206.69140625,1723.15380859375,11.49,19.22,0.9596875,0.025529858457864485,0.009820046180975428,2.1498371335504776,7.992032967032966,10.141870100583443,-9.839970100583443
146,0.3024,97.42,40.54,104.86,17.07,-18.65,-46.4,3.09,3.09,3.64,6.28,23.82,2021-03-08,41.54338455200195,52246.5234375,1834.7279052734375,10.87,19.03,0.934375,0.00026981654842561653,0.006493529310548363,2.1359223300970767,8.029120879120878,10.165043209217956,-9.862643209217955
147,0.3028,97.93,40.88,105.51,17.07,-18.74,-46.79,3.13,3.13,3.65,4.82,23.96,2021-03-09,41.97175979614258,54824.1171875,1868.048828125,11.77,19.11,0.965,0.010258714257683987,0.01286191364240774,2.172523961661364,8.049041095890411,10.221565057551775,-9.918765057551775
148,0.3033,98.45,41.22,106.16,17.07,-18.82,-47.17,3.15,3.15,3.66,6.8,24.07,2021-03-10,42.63264846801758,56008.55078125,1799.166259765625,11.83,18.5,0.9478125,0.01562334938223442,0.006369448285479917,2.1587301587301355,8.069672131147541,10.228402289877677,-9.925102289877676
149,0.304,98.99,41.57,106.81,17.07,-18.89,-47.56,3.19,3.19,3.66,4.18,24.22,2021-03-11,42.244407653808594,57805.12109375,1826.1949462890625,11.98,18.47,0.9515625,-0.009148373887823968,0.012618463959211512,2.1943573667711687,8.113934426229507,10.308291793000675,-10.004291793000675
150,0.3044,99.55,41.91,107.45,17.07,-18.93,-47.96,3.22,3.22,3.67,7.1,24.33,2021-03-12,44.13233947753906,57332.08984375,1772.1024169921875,12.29,18.89,0.974375,0.04372085337119058,0.009360442759563714,2.1118012422360017,8.137602179836511,10.249403422072513,-9.945003422072514
151,0.3051,100.08,42.25,108.1,17.07,-19.0,-48.34,3.25,3.25,3.68,6.19,24.44,2021-03-13,49.66910171508789,61243.0859375,1924.6854248046875,11.74,18.77,0.9534374999999999,0.11819020870596297,0.00927363678532922,2.0923076923077133,8.158695652173911,10.251003344481624,-9.945903344481625
152,0.3056,100.61,42.6,108.75,17.07,-19.07,-48.73,3.28,3.28,3.68,3.78,24.59,2021-03-14,54.541751861572266,59302.31640625,1854.5643310546875,11.9,18.91,0.9628125000000001,0.09358345367972332,0.009188426054406174,2.1341463414634236,8.201902173913043,10.336048515376467,-10.030448515376467
153,0.3061,101.12,42.94,109.4,17.07,-19.17,-49.13,3.31,3.31,3.69,4.18,24.7,2021-03-15,53.60643768310547,55907.19921875,1791.7022705078125,11.2,19.58,0.9618749999999999,-0.01729733068311834,0.009104766992919178,2.0543806646525455,8.221138211382113,10.27551887603466,-9.96941887603466
154,0.3067,101.68,43.3,110.05,17.07,-19.19,-49.54,3.34,3.34,3.7,4.24,24.82,2021-03-16,63.24059295654297,56804.90234375,1806.9718017578125,12.03,19.83,0.995625,0.16527722169404324,0.009022617599637517,2.1556886227544876,8.244324324324324,10.400012947078812,-10.093312947078813
155,0.3073,102.21,43.65,110.7,17.07,-19.26,-49.94,3.37,3.37,3.71,4.24,24.93,2021-03-17,89.26824951171875,58870.89453125,1823.4493408203125,11.02,20.44,0.983125,0.3446994874923588,0.008941937375661402,2.077151335311581,8.264959568733152,10.342110904044734,-10.034810904044734
156,0.308,102.76,44.0,111.34,17.07,-19.31,-50.34,3.4,3.4,3.71,4.81,25.03,2021-03-18,79.6872787475586,57858.921875,1782.8551025390625,10.62,20.83,0.9828124999999999,-0.11353591723142831,0.008862687257845225,2.058823529411773,8.309433962264151,10.368257491675925,-10.060257491675925
157,0.3086,103.31,44.35,111.99,17.07,-19.35,-50.75,3.43,3.43,3.72,4.82,25.16,2021-03-19,83.31784057617188,58346.65234375,1817.6241455078125,10.66,21.8,1.014375,0.04455273997655329,0.008784829555732898,2.0408163265306203,8.331451612903225,10.372267939433845,-10.063667939433845
158,0.309,103.81,44.7,112.64,17.07,-19.44,-51.17,3.47,3.47,3.73,4.81,25.3,2021-03-20,82.4513168334961,58313.64453125,1812.6346435546875,9.93,22.21,1.004375,-0.010454678648441629,0.01159433278091937,2.017291066282429,8.349329758713138,10.366620824995566,-10.057620824995567
159,0.3095,104.37,45.06,113.29,17.07,-19.46,-51.58,3.5,3.5,3.73,4.8,25.42,2021-03-21,80.99925231933594,57523.421875,1788.217041015625,11.52,20.73,1.0078125,-0.017768096171423053,0.008608374536600127,2.057142857142854,8.394369973190349,10.451512830333202,-10.142012830333202
160,0.31,104.73,45.42,113.94,17.07,-19.71,-51.97,3.52,3.52,3.74,9.42,25.49,2021-03-22,76.77964782714844,54529.14453125,1691.333984375,9.79,20.04,0.9321875,-0.053500321220700364,0.005698021114637575,2.0454545454545423,8.400802139037433,10.446256684491974,-10.136256684491974
161,0.3103,105.19,45.77,114.58,17.07,-19.9,-52.34,3.55,3.55,3.75,8.79,25.61,2021-03-23,82.44951629638672,54738.9453125,1678.650146484375,9.35,20.0,0.9171875,0.07124657957511182,0.00848661387731875,1.971830985915501,8.4152,10.387030985915501,-10.076730985915502
162,0.3108,105.75,46.13,115.23,17.07,-19.95,-52.73,3.58,3.58,3.76,4.89,25.73,2021-03-24,86.3653335571289,52774.265625,1593.4134521484375,10.51,21.07,0.986875,0.046400180958482196,0.008415196925284585,2.011173184357539,8.4375,10.448673184357538,-10.137873184357538
163,0.3114,106.25,46.49,115.88,17.07,-20.05,-53.14,3.6,3.6,3.76,15.78,25.78,2021-03-25,90.8432846069336,51704.16015625,1595.3592529296875,9.57,22.76,1.0103125,0.050549511422888216,0.00557104504945527,1.999999999999997,8.477393617021278,10.477393617021274,-10.165993617021273
164,0.3119,106.75,46.85,116.53,17.07,-20.15,-53.55,3.64,3.64,3.77,4.91,25.94,2021-03-26,124.0726547241211,55137.3125,1702.842041015625,8.66,24.07,1.0228125000000001,0.3117314444722803,0.011049836186585171,1.9780219780219748,8.4946949602122,10.472716938234175,-10.160816938234175
165,0.312,107.22,47.21,117.18,17.07,-20.26,-53.97,3.68,3.68,3.78,3.44,26.08,2021-03-27,133.1842498779297,55973.51171875,1716.49462890625,9.04,23.74,1.024375,0.07086618774279341,0.010929070532190277,1.9565217391304317,8.50952380952381,10.466045548654241,-10.154045548654242
166,0.3124,107.68,47.58,117.82,17.07,-20.4,-54.39,3.71,3.71,3.78,4.6,26.18,2021-03-28,125.44705200195312,55950.74609375,1691.35595703125,8.27,24.38,1.0203125,-0.059849733805476646,0.008119124438504155,1.9946091644204713,8.546031746031748,10.540640910452218,-10.228240910452218
